Market,Brand,Model,Body_Type,Fuel_Type,Year,Available_Date,Dealer,City,Province,Type,Version,Ext_Color,Int_Color,RRP_EUR,Monthly_EUR,APR_pct,Availability,Engine_Raw,URL
ES,BMW,Serie 3,ESTATE,ICE,2022.0,2026-06-05,"Celtamotor, S.L.",Vigo,Pontevedra,Nuevo,320D,GRAY_MIDDLE,BLUE,48500.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6464179-61277667
ES,BMW,Serie 3,ESTATE,ICE,2022.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,320I,GRAY_DARK,BLACK,48723.83,,,soon,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457401-60896957
ES,BMW,Serie 3,ESTATE,ICE,2022.0,2026-05-15,"Movil Begar Levante, S.A.",Alicante,Alicante,Nuevo,318D,WHITE,BLACK,48813.5,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6466667-61445983
ES,BMW,Serie 3,ESTATE,ICE,2022.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,318D,GRAY_LIGHT,BLACK,49860.04,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8258609-61481346
ES,BMW,Serie 3,ESTATE,ICE,2022.0,2026-05-15,"Celtamotor, S.L.",Vigo,Pontevedra,Nuevo,320D,BLACK,COGNAC,49900.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6450197-60687986
ES,BMW,Serie 3,ESTATE,ICE,2022.0,2026-04-10,"Automotor Costa, S.L.U.",Almeria,Almeria,Nuevo,318D,WHITE,BLUE,49900.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457885-60907874
ES,BMW,X1,SAV,BEV,2023.0,2026-03-20,"San Rafael Motor, S.L.",Cordoba,Cordoba,Nuevo,IX1 20,BLACK,BLACK,39794.7,,,available,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6446671-60602257
ES,BMW,X1,SAV,BEV,2026.0,2026-04-03,"San Rafael Motor, S.L.",Cordoba,Cordoba,Nuevo,IX1 20,BLACK,BLACK,40179.04,,,available,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6459861-61013039
ES,BMW,X1,SAV,BEV,2026.0,2026-06-12,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,IX1 20,BLACK,BLACK,42236.78,,,soon,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6459669-60998363
ES,BMW,X1,SAV,BEV,2026.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,IX1 20,GRAY_LIGHT,BLACK,43027.35,,,soon,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6459670-60998781
ES,BMW,X1,SAV,BEV,2026.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,IX1 20,BLUE_STEEL,BLACK,43027.35,,,soon,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6459673-60998384
ES,BMW,X1,SAV,BEV,2026.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,IX1 20,BLUE_STEEL,BLACK,43027.35,,,soon,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6459675-60999010
ES,BMW,X1,SAV,BEV,2023.0,2026-06-19,"Movitransa Cars, S.L.",Jerez de la Frontera,,Nuevo,IX1 20,WHITE,BLACK,43512.0,,,soon,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6452404-60708046
ES,BMW,X1,SAV,BEV,2026.0,2026-05-01,"San Rafael Motor, S.L.",Cordoba,Cordoba,Nuevo,IX1 20,WHITE,WHITE,44179.17,,,available,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6465883-61391484
ES,BMW,X1,SAV,BEV,2026.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,IX1 20,BLUE_MIDDLE,BLACK,44404.19,,,soon,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6459674-60998845
ES,BMW,X1,SAV,BEV,2026.0,2026-04-17,"Amiocar, S.A.",A Coruna,,Nuevo,IX1 20,WHITE,BLACK,44753.78,,,available,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6459807-61002792
ES,BMW,X1,SAV,BEV,2026.0,2026-05-08,"Enekuri Motor, S.L.",Bilbao,Vizcaya,Nuevo,IX1 20,BLACK,BLACK,45254.02,,,available,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8258585-61475370
ES,BMW,X1,SAV,BEV,2023.0,2026-06-19,"Motri Motor, S.A.",Motril,,Nuevo,IX1 20,WHITE,BLACK,45500.0,,,soon,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6448185-60663891
ES,BMW,Serie 5,SEDAN,ICE,2023.0,2025-09-26,"Ilbira Motor, S.L.",Granada,Granada,Nuevo,520I,BLUE_STEEL,WHITE,63900.0,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6425398-59323338
ES,BMW,Serie 5,SEDAN,PHEV,2023.0,2025-10-03,"San Pablo Motor, S.L.",Sevilla,Sevilla,Nuevo,530E,BLACK,BLACK,67069.35,,,available,Hibrido enchufable,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6425412-59323984
ES,BMW,Serie 5,SEDAN,PHEV,2024.0,2025-05-09,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,530E,GRAY_DARK,BLACK,67669.16,,,available,Hibrido enchufable,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5582827-57764867
ES,BMW,Serie 5,SEDAN,ICE,2023.0,2026-04-10,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,520D,BLACK,BLUE,69055.62,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6445717-60590244
ES,BMW,Serie 5,SEDAN,ICE,2023.0,2026-06-12,"Auto Premier Baviera, S.A.",Leganes,,Nuevo,520D,BLACK,BLACK,69105.01,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6446588-60600673
ES,BMW,Serie 5,SEDAN,ICE,2023.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,520D,BLACK,BLUE,69274.67,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6447771-60660541
ES,BMW,Serie 5,SEDAN,ICE,2023.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,520D,BLACK,BLUE,69274.67,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6450288-60689428
ES,BMW,Serie 5,SEDAN,ICE,2023.0,2026-05-22,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,520D,GRAY_DARK,WHITE,69800.6,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6449684-60681682
ES,BMW,Serie 5,SEDAN,ICE,2023.0,2026-03-13,"Carteya Motor, S.L.",Algeciras,,Nuevo,520D,BLACK,BLACK,70062.5,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6450921-60696268
ES,BMW,Serie 5,SEDAN,ICE,2023.0,2025-02-07,"Hispamovil, S.A.",Torrevieja,,Nuevo,520D,BLUE_DARK,BLUE,70335.06,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5568104-56945755
ES,BMW,Serie 5,SEDAN,ICE,2023.0,2026-06-19,"Auto Premier Baviera, S.A.",Leganes,,Nuevo,520D,BLACK,BLACK,70362.51,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6458728-60929601
ES,BMW,Serie 5,SEDAN,PHEV,2024.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,530E,GRAY_DARK,BLACK,70525.34,,,soon,Hibrido enchufable,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457405-60896963
ES,BMW,X6,SAV,ICE,2023.0,2026-06-12,"Lizaga Motor, S.L.",Pamplona,Navarra,Nuevo,X6 30D,GRAY_LIGHT,BLACK,87900.0,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6445601-60585371
ES,BMW,X6,SAV,ICE,2023.0,2026-02-20,"Albamocion, S.L.",Albacete,,Nuevo,X6 30D,GRAY_MIDDLE,BLACK,90586.9,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6433559-60000604
ES,BMW,X6,SAV,ICE,2023.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,X6 30D,WHITE,BLACK,91231.27,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457397-60896641
ES,BMW,X6,SAV,ICE,2023.0,2025-12-05,"Vehinter, S.A.",Getafe,,Nuevo,X6 30D,BLUE_DARK,GREY,92725.01,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6430643-59942870
ES,BMW,X6,SAV,ICE,2023.0,2026-05-22,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,X6 30D,GRAY_DARK,BLACK,92776.88,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457399-60896955
ES,BMW,X6,SAV,ICE,2023.0,2026-06-05,"Auto Premier Baviera, S.A.",Leganes,,Nuevo,X6 30D,WHITE,BLACK,94032.5,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6450236-60689070
ES,BMW,X6,SAV,ICE,2023.0,2026-05-22,"Auto Premier Baviera, S.A.",Leganes,,Nuevo,X6 30D,BLACK,BLACK,94032.5,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6458372-60922493
ES,BMW,X6,SAV,ICE,2023.0,2026-06-05,"Carteya Motor, S.L.",Algeciras,,Nuevo,X6 30D,WHITE,BLACK,95040.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6451586-60700813
ES,BMW,X6,SAV,ICE,2023.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,X6 40I,WHITE,BLACK,95090.86,,,soon,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6447761-60660870
ES,BMW,X6,SAV,ICE,2023.0,2025-09-12,"Albamocion, S.L.",Albacete,,Nuevo,X6 30D,BLACK,COGNAC,96553.32,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6419428-58961406
ES,BMW,X6,SAV,ICE,2023.0,2026-05-08,"Ilbira Motor, S.L.",Granada,Granada,Nuevo,X6 30D,BLACK,COGNAC,96900.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457298-60889549
ES,BMW,X6,SAV,ICE,2023.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,X6 30D,WHITE,BLACK,97208.34,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6447680-60658810
ES,BMW,Serie 2,COUPE,ICE,2021.0,2025-10-24,"Cabrero Motorsport, S.L.",Huesca,,Nuevo,218I,BLACK,WHITE,35899.99,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6425917-59343997
ES,BMW,Serie 2,COUPE,ICE,2021.0,2025-01-10,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,218D,BLACK,BLACK,40045.09,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5555120-56497044
ES,BMW,Serie 2,COUPE,ICE,2021.0,2026-05-08,"San Rafael Motor, S.L.",Cordoba,Cordoba,Nuevo,218I,BLACK,WHITE,40875.85,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6431135-59944775
ES,BMW,Serie 2,COUPE,ICE,2021.0,2025-06-20,"Triocar Comercial Automóvil, S.L",Almeria,Almeria,Nuevo,218D,BLACK,BLACK,40900.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8255973-58334766
ES,BMW,Serie 2,COUPE,ICE,2021.0,2026-05-08,"Carteya Motor, S.L.",Algeciras,,Nuevo,218I,GREEN_DARK,BLACK,41140.0,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6431661-59947735
ES,BMW,Serie 2,COUPE,ICE,2021.0,2024-11-22,"Hispamovil, S.A.",Torrevieja,,Nuevo,218D,BLACK,BLACK,41142.75,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5550040-56179787
ES,BMW,Serie 2,COUPE,ICE,2021.0,2025-07-04,"Autoberón, S.L.",Logrono,La Rioja,Nuevo,218D,BLUE_STEEL,BLACK,41208.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8256260-58349195
ES,BMW,Serie 2,COUPE,ICE,2021.0,2024-10-18,"Adler Motor, S.L.",Toledo,Toledo,Nuevo,218I,GRAY_MIDDLE,BLACK,41320.37,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5536302-55274098
ES,BMW,Serie 2,COUPE,ICE,2021.0,2024-10-18,"Movil Begar Levante, S.A.",Alicante,Alicante,Nuevo,218I,GRAY_MIDDLE,COGNAC,41897.25,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5541785-55566611
ES,BMW,Serie 2,COUPE,ICE,2021.0,2025-01-10,"Hispamovil, S.A.",Torrevieja,,Nuevo,218D,BLACK,BLACK,41897.25,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5557130-56556005
ES,BMW,Serie 2,COUPE,ICE,2024.0,2025-10-24,"Autoram, S.L.",Zamora,,Nuevo,220D,GRAY_MIDDLE,BLACK,42047.5,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6427020-59379870
ES,BMW,Serie 2,COUPE,ICE,2021.0,2025-02-07,"San Rafael Motor, S.L.",Cordoba,Cordoba,Nuevo,218I,GREEN_DARK,BLACK,42216.08,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5561121-56896085
ES,BMW,X2,SAV,BEV,2026.0,2026-05-08,"San Rafael Motor, S.L.",Cordoba,Cordoba,Nuevo,IX2 20,WHITE,BLACK,40808.67,,,available,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6459860-61013036
ES,BMW,X2,SAV,BEV,2026.0,2026-05-22,"San Rafael Motor, S.L.",Cordoba,Cordoba,Nuevo,IX2 20,WHITE,BLACK,41517.6,,,available,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8259650-61512514
ES,BMW,X2,SAV,BEV,2026.0,2026-04-03,"Movitransa Cars, S.L.",Jerez de la Frontera,,Nuevo,IX2 20,GRAY_MIDDLE,BLACK,44056.5,,,available,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6459820-61005912
ES,BMW,X2,SAV,BEV,2026.0,2026-03-27,"Movitransa Cars, S.L.",Jerez de la Frontera,,Nuevo,IX2 20,GRAY_DARK,BLACK,44843.0,,,available,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6459821-61005914
ES,BMW,X2,SAV,BEV,2026.0,2026-05-08,"San Rafael Motor, S.L.",Cordoba,Cordoba,Nuevo,IX2 20,RED_BURGUNDY,WHITE,45950.45,,,available,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6465887-61391493
ES,BMW,X2,SAV,BEV,2024.0,2026-03-06,"Ilbira Motor, S.L.",Granada,Granada,Nuevo,IX2 20,WHITE,BLACK,47900.0,,,available,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6450384-60690354
ES,BMW,X2,SAV,BEV,2024.0,2026-06-12,"Ilbira Motor, S.L.",Granada,Granada,Nuevo,IX2 20,WHITE,BLACK,47900.0,,,soon,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6451622-60701277
ES,BMW,X2,SAV,BEV,2026.0,2026-04-17,"Amiocar, S.A.",A Coruna,,Nuevo,IX2 20,WHITE,BLACK,48712.77,,,available,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6459809-61002352
ES,BMW,X2,SAV,BEV,2026.0,2026-04-03,"Movil Begar Levante, S.A.",Alicante,Alicante,Nuevo,IX2 20,BLACK,BLACK,48737.49,,,available,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6460754-61108945
ES,BMW,X2,SAV,BEV,2024.0,2026-06-12,"Ilbira Motor, S.L.",Granada,Granada,Nuevo,IX2 20,GRAY_LIGHT,BLACK,48900.0,,,soon,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6451626-60701281
ES,BMW,X2,SAV,BEV,2026.0,2026-05-08,"Carteya Motor, S.L.",Algeciras,,Nuevo,IX2 20,WHITE,BLACK,49299.99,,,available,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6466129-61414785
ES,BMW,X2,SAV,BEV,2026.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,IX2 20,WHITE,BLACK,49376.02,,,soon,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8258640-61482177
ES,BMW,Serie 5,ESTATE,ICE,2024.0,2025-06-13,"Vehinter, S.A.",Getafe,,Nuevo,520D,GRAY_DARK,BLUE,61684.86,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5586801-58035564
ES,BMW,Serie 5,ESTATE,ICE,2024.0,2025-06-20,"Vehinter, S.A.",Getafe,,Nuevo,520I,BLUE_DARK,BLUE,62188.75,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5586807-58035573
ES,BMW,Serie 5,ESTATE,ICE,2024.0,2025-07-18,"Movilnorte, S.A.",Madrid,Madrid,Nuevo,520I,BLACK,BLUE,63203.54,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8257447-58387775
ES,BMW,Serie 5,ESTATE,ICE,2024.0,2026-06-19,"Auto Premier Baviera, S.A.",Leganes,,Nuevo,520D,,BLUE,67847.5,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6458386-60922531
ES,BMW,Serie 5,ESTATE,ICE,2024.0,2026-02-20,"Celtamotor, S.L.",Vigo,Pontevedra,Nuevo,520D,BLACK,BLUE,67900.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6447871-60661032
ES,BMW,Serie 5,ESTATE,ICE,2024.0,2026-06-19,"Movilnorte, S.A.",Madrid,Madrid,Nuevo,520I,GRAY_DARK,BLACK,68100.1,,,soon,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6445751-60591564
ES,BMW,Serie 5,ESTATE,ICE,2024.0,2025-08-01,"Movitransa Cars, S.L.",Jerez de la Frontera,,Nuevo,520D,BLACK,COGNAC,68510.63,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=8256999-58382665
ES,BMW,Serie 5,ESTATE,ICE,2024.0,2026-04-10,"Autogal, S.A.",A Coruna,,Nuevo,520D,BLACK,WHITE,68745.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6458543-60927017
ES,BMW,Serie 5,ESTATE,ICE,2024.0,2026-05-29,"San Rafael Motor, S.L.",Cordoba,Cordoba,Nuevo,520D,GRAY_LIGHT,COGNAC,68953.88,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6446667-60602252
ES,BMW,Serie 5,ESTATE,BEV,2025.0,2025-06-06,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,I5 40,GRAY_DARK,BLACK,70114.84,,,available,Electrico,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5587001-58039662
ES,BMW,Serie 5,ESTATE,ICE,2024.0,2026-04-03,"Caetano Cuzco, S.L.U.",Madrid,Madrid,Nuevo,520I,GRAY_DARK,COGNAC,71731.46,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6423101-59094209
ES,BMW,Serie 5,ESTATE,ICE,2024.0,2026-04-10,"Adler Motor, S.L.",Toledo,Toledo,Nuevo,520D,BLACK,COGNAC,71837.98,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6425337-59319586
ES,BMW,Serie 2,COUPE,ICE,2022.0,2026-04-10,"Movitransa Cars, S.L.",Jerez de la Frontera,,Nuevo,218I,WHITE,BLUE,43423.5,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6448925-60670359
ES,BMW,Serie 2,COUPE,ICE,2021.0,2025-12-26,"San Rafael Motor, S.L.",Cordoba,Cordoba,Nuevo,220D,WHITE,COGNAC,46332.3,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6425703-59334548
ES,BMW,Serie 2,COUPE,ICE,2021.0,2025-08-01,"Engasa, S.A.",Valencia,Valencia,Nuevo,220I,WHITE,BLUE,49622.89,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5586171-58018927
ES,BMW,Serie 2,COUPE,ICE,2022.0,2026-01-30,"Carteya Motor, S.L.",Algeciras,,Nuevo,218I,BLUE_DARK,BLACK,49691.0,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6431660-59947733
ES,BMW,Serie 2,COUPE,ICE,2021.0,2026-04-17,"Motri Motor, S.A.",Motril,,Nuevo,220D,RED_BURGUNDY,BLACK,50900.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6447069-60646900
ES,BMW,Serie 2,COUPE,ICE,2021.0,2025-10-31,"Lugauto, S.A.",Lugo,Lugo,Nuevo,220D,BLACK,BLUE,51450.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6418861-58911948
ES,BMW,Serie 2,COUPE,ICE,2022.0,2026-01-30,"Vehinter, S.A.",Getafe,,Nuevo,218I,WHITE,BLACK,51500.01,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6430600-59942694
ES,BMW,Serie 2,COUPE,ICE,2022.0,2026-06-19,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,230I,GRAY_MIDDLE,BLACK,52660.85,,,soon,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6457498-60897568
ES,BMW,Serie 2,COUPE,ICE,2021.0,2025-06-06,"Momentum Norte, S.R.L.",San Sebastian,Guipuzcoa,Nuevo,220D,WHITE,BLACK,53071.28,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5576798-57393118
ES,BMW,Serie 2,COUPE,ICE,2021.0,2026-06-05,"Autogal, S.A.",A Coruna,,Nuevo,220I,BLUE_MIDDLE,BLUE,53655.0,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6427259-59382227
ES,BMW,Serie 2,COUPE,ICE,2021.0,2026-04-17,"Carteya Motor, S.L.",Algeciras,,Nuevo,220D,BLUE_MIDDLE,BLACK,53715.0,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6448070-60662801
ES,BMW,Serie 2,COUPE,ICE,2021.0,2025-10-31,"Triocar Comercial Automóvil, S.L",Almeria,Almeria,Nuevo,220I,BLUE_DARK,BLACK,53900.0,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6421062-59037520
ES,BMW,Serie 4,COUPE,ICE,2024.0,2026-02-13,"San Rafael Motor, S.L.",Cordoba,Cordoba,Nuevo,420D,GRAY_LIGHT,COGNAC,52138.4,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6446673-60602260
ES,BMW,Serie 4,COUPE,ICE,2024.0,2024-11-01,"Hispamovil, S.A.",Torrevieja,,Nuevo,420D,BLACK,COGNAC,56798.63,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5550052-56179956
ES,BMW,Serie 4,COUPE,ICE,2024.0,2024-11-01,"Hispamovil, S.A.",Torrevieja,,Nuevo,420I,BLACK,COGNAC,57616.0,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5550053-56179961
ES,BMW,Serie 4,COUPE,ICE,2024.0,2024-12-27,"Augusta Aragón, S.A.",Zaragoza,Zaragoza,Nuevo,420I,WHITE,BLUE,58475.59,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5550584-56239883
ES,BMW,Serie 4,COUPE,ICE,2024.0,2025-02-07,"Adler Motor, S.L.",Toledo,Toledo,Nuevo,420I,BLACK,COGNAC,58797.57,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5565576-56924600
ES,BMW,Serie 4,COUPE,ICE,2024.0,2026-04-10,"San Pablo Motor, S.L.",Sevilla,Sevilla,Nuevo,420D,BLACK,COGNAC,60822.99,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6435932-60217810
ES,BMW,Serie 4,COUPE,ICE,2024.0,2026-02-27,"Automotor Costa, S.L.U.",Almeria,Almeria,Nuevo,420I,BLACK,COGNAC,61360.95,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6450973-60696456
ES,BMW,Serie 4,COUPE,ICE,2024.0,2026-05-15,"Automotor Costa, S.L.U.",Almeria,Almeria,Nuevo,420D,BLACK,COGNAC,61824.2,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6464387-61291610
ES,BMW,Serie 4,COUPE,ICE,2024.0,2025-01-10,"Murcia Premium, S.L.",Murcia,Murcia,Nuevo,420I,BLACK,COGNAC,62067.43,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=5555191-56508384
ES,BMW,Serie 4,COUPE,ICE,2024.0,2026-05-08,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,420D,WHITE,BLUE,62524.9,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6463435-61245580
ES,BMW,Serie 4,COUPE,ICE,2024.0,2026-02-27,"Automoviles Fersan, S.A.",Alicante,Alicante,Nuevo,420D,WHITE,BLACK,63649.24,,,available,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6449679-60681753
ES,BMW,Serie 4,COUPE,ICE,2024.0,2026-06-19,"Auto Premier Baviera, S.A.",Leganes,,Nuevo,420D,GRAY_DARK,COGNAC,64075.01,,,soon,Diesel,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6466809-61448067
ES,BMW,Serie 3,SEDAN,ICE,2024.0,2025-10-31,"Adler Motor, S.L.",Toledo,Toledo,Nuevo,M3 COMP,RED_BURGUNDY,BLACK,105224.0,,,available,Gasolina,https://www.bmw.es/es-es/sl/stocklocator/results?vehicleId=6427499-59387997
